TITLE,TIME,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
台股收漲28點站上月線 三大法人賣超8.77億元,2019/8/29 15:05,股市,"儘管美股開低走高漲逾200點，然而美國貿易辦公室（USTR）正式確認，將從9月1日起分批對3,000億美元的中國輸美商...","台股終場上漲28.14點或0.27%，以10,462.43點作收，成功站上月線，成交量1,026.78億元。圖／聯合報系資料照片 分享   facebook      
儘管美股開低走高漲逾200點，然而美國貿易辦公室（USTR）正式確認，將從9月1日起分批對3,000億美元的中國輸美商品加徵關稅由10%提高至15%，使得亞洲股市今（29）日欲振乏力，台股終場上漲28.14點或0.27%，以10,462.43點作收，成功站上月線，成交量1,026.78億元，三大法人賣超8.77億元，原本終止連日賣超的外資再度轉賣。 
統計三大法人買賣超情況，外資及陸資（不含外資自營商）賣超16.68億元，投信買超3.64億元，自營商買超（合計）4.26億元，其中自營商（自行買賣）買超2.69億元，自營商（避險）買超1.57億元。 
9月美中談判是否成行猶在未定之天，加劇市場觀望氛圍。台股今日小幅開高，盤中震盪翻黑，具有題材及基本面的個股各自表現，尾盤則有大單敲進拉抬台積電、大立光等權值股，加權股價指數終場以10,462.43點作收。","自營商,外資,台股,三大法人",聯合新聞網,https://udn.com/news/story/7251/4017326
蘋果iPhone新機即將亮相 受惠供應商成焦點,2019/8/31 20:15,數位,蘋果新iPhone即將於9月10日亮相，由於市場普遍看淡今年新機銷售，因此法人目光轉向今年新加入或重新拿回訂單的供應商，...,"接續iPhone XR的後繼機種iPhone 11，很有可能會推出綠色跟紫色。圖／摘自MacRumors 分享   facebook     蘋果新iPhone即將於9月10日亮相，由於市場普遍看淡今年新機銷售，因此法人目光轉向今年新加入或重新拿回訂單的供應商，尤其是Type C快充、三鏡頭最受期待，相關供應鏈廠商可望受惠。 
蘋果近日發出媒體邀請函，將於美西時間9月10日上午10時在蘋果總部（Apple Park）的賈伯斯劇院舉行秋季新品發表會，外界預期將發表iPhone 11、iPhone11 Pro、iPhone 11 Pro Max三款新機；並可能同步亮相包括使用新材質Apple Watch Series 5、降噪功能耳機AirPods、新款iPad等。 
蘋果iPhone新機即將登場，亮相前市場評價兩極，部分分析師更認為屬於5G手機前的過渡機種而看淡銷售；但由於去年iPhone銷售基期低，加上蘋果法人說明會仍對於下半年iPhone展望相對樂觀，法人認為，可以關注供貨比重增加或者新加入供應鏈的廠商，包括玉晶光、匯鑽科、新普、優群、嘉澤、正崴、臻鼎與台郡等。 
根據供應鏈消息，新iPhone亮點主要是後置鏡頭提升至3鏡頭，強化解析度、夜拍性能及錄製影音的後製處裡，以及Type C快充、反向無線充電、強化臉部辨識功能，同時也傳出新iPhone 11電池容量加大，一般預料果粉對鏡頭、電池容量、充電速度相對較有感，可望成為吸引果粉買單的重要因素之一。 
法人表示，盤點蘋果新手機的新功能及新規格變化中，鏡頭受惠族群有大立光及玉晶光、電池容量加大將是新普受惠。至於果粉期待多年的USB Type C連接口快充功能，有望在今年成為標準備配；不過是3款全部配備 Type C快充，配備18W的USB-C接口的充電頭，或只有2款是標配，仍待發表會中揭曉。 
USB Type C快充功能如果成為蘋果新機的標準備配，受惠的廠商包括負責連接頭珍珠鍍鎳的匯鼎、連接器廠嘉澤及正崴。至於其他規格受惠的還有優群，主要供應WIFI模組的防靜電元件。 
匯鑽科在蘋果手機Type C接頭珍珠鎳電鍍業績帶動下，7月蘋果營收貢獻超過5成，推動營收月增38.53%，法人預估第3季營收將逐月成長，帶動單季轉虧為盈，營運可望見到顯著的翻轉。 
另外，新iPhone將天線轉換成Modified PI的新規格，因此供貨廠商將由日商轉為臻鼎與台郡，因此預期第3季業績將有明顯的成長；同為印刷電路板（PCB）族群的燿華也因蘋果訂單回流，加上非蘋陣營需求回升，業績面將持續加溫，近日成為法人買超標的。","蘋果,iPhone,三鏡頭",聯合新聞網,https://udn.com/news/story/11477/4021528
台股量縮盤整 力守10400點整數關卡,2019/8/29 11:45,股市,台股今天盤中量縮盤整，在平盤下游走震盪，力守10400點整數關卡。法人表示，下週台股區間震盪，9月中旬可見波段高點，建議...,"台股今天盤中量縮盤整，在平盤下游走震盪，力守10400點整數關卡。法人表示，下週台股區間震盪，9月中旬可見波段高點，建議投資人選股不選市。 
台股今天盤中量縮盤整，力守10400點整數關卡。 記者林澔一／攝影 分享   facebook      
儘管美股收紅，不過市場傳出美國總統川普對中國3000億美元商品徵稅提高到15%，台股今天在平盤下游走震盪，力守10400點整數關卡之上。 
到10時37分，台股加權指數來到10426.48點，小跌7.81點，跌幅0.07%，成交值來到新台幣496.19億元。電子股盤中跌0.06%，金融股跌0.46%。 
主要電子權值股整理休息，其中台積電來到平盤252元，股王大立光來到3860元，小漲0.39%。鴻海來到72元，小跌0.55%。 
聯發科來到365.5元，小跌0.14%，日月光投控來到68.7元，小跌0.43%，友達來到7.81元，漲3.86%，群創來到6.82元，漲2.4%。 
被動元件族群國巨來到平盤204.5元，華新科來到147.5元，小跌0.34%。 
第一金投顧董事長陳奕光表示，台股盤中呈現量縮盤整格局，追價意願不高，大盤在短期均線之下。 
陳奕光指出，台股從前波高點約10994點下滑到10180點後反彈，上下震盪800多點，目前台股屬於區間整理格局，主要是8月份外資法人賣超台股達1350億元，是今年單月次高。 
展望台股後市，陳奕光預期要觀察美國利率倒掛與經濟景氣的關聯，資金應該還是青睞匯率較穩定的台股，預期下週台股在10350點到10650點區間震盪，9月中旬可見波段高點，建議投資人選股不選市。","台股,權值股,台積,大立光,國巨,聯發科",聯合新聞網,https://udn.com/news/story/7251/4016658
蘋果9月11日發表會 有中文直播,2019/8/31 00:10,產經,蘋果昨天在官網宣布，將於美國時間九月十日（台北時間十一日凌晨）在蘋果園區（Apple Park）的賈伯斯劇院舉行秋季新品發表會，預期將發表iPhone 11、iPhone 11 Pro、iPhone 11 Pro Max，另外傳出可能同步亮相Apple Watch Series 5、新iPad等新品。,"蘋果發出邀請函，將於美國時間9月10日在總部賈伯斯大會堂舉行新品發表會。 圖／取自蘋果官網 分享   facebook      
蘋果昨天在官網宣布，將於美國時間九月十日（台北時間十一日凌晨）在蘋果園區（Apple Park）的賈伯斯劇院舉行秋季新品發表會，預期將發表iPhone 11、iPhone 11 Pro、iPhone 11 Pro Max，另外傳出可能同步亮相Apple Watch Series 5、新iPad等新品。 
蘋果一如外界預期將在台北時間九月十一日凌晨發表新品，而此次的主視覺是一顆五色的蘋果，可能暗示新一代iPhone將有新色款。由於蘋果通常在發表會一周以後開賣新品，台系供應鏈正積極出貨首波訂單。 
值得注意的是，往年的蘋果新品發表會，許多果粉會在深夜上蘋果官網觀看英文直播。為了表示對大中華區市場的重視，此次蘋果也推出中文直播，將與騰訊、優酷、愛奇藝、bilibili等四家大陸當地網路頻道合作，另只要加入蘋果官方的微信（Wechat）帳號，也可以觀看中文直播。 
儘管蘋果昨天才確定發表會時間，但有關蘋果新品傳言早已沸沸揚揚。科技網站報導，新手機特色包括採用A13處理器，以及啟用矩形相機模組，其中iPhone 11主相機為雙鏡頭，另兩款為三鏡頭設計。外傳iPhone 11 Pro Max 電池可能提升到近四千毫安培，比前一代增加百分之二十五。台積電、大立光、新普等供應鏈優先受惠。 
比較特別的是，蘋果發出的邀請函上寫著「僅限創新」（by innovation only），且分成綠藍黃紅紫色等五種顏色的蘋果商標，可能暗示新iPhone會有五種色系可供選擇。 
除了新iPhone，傳言發表會上也將出現第五代的Apple Watch，除了延續前一代外型設計，可能導入鈦金屬與陶瓷材質，電池續航力也將明顯提升。至於傳出可能在今年內推出，不一定會在此次發表會上出現的則包括十點二吋iPad、十六吋MacBook Pro等。","直播,微信,蘋果電腦",聯合新聞網,https://udn.com/news/story/7240/4020235
"買盤拉抬權值股 台股大漲155點收10,618",2019/8/30 13:43,股市,加權指數站上月線後，今（30）日在台積電（2330）等權指股帶領下，跳空上揚，封閉8月26日跳空缺口，指數終場大漲15...,"加權指數站上月線後，今（30）日在台積電（2330）等權指股帶領下，跳空上揚，封閉8月26日跳空缺口，指數終場大漲155.62點、漲幅1.49%，收在10,618.05點，成交量1,471.26億元，周線上漲79.94點，周漲幅0.7%、月線下跌205.76點，跌幅1.9%，市場後續聚焦美中貿易談判進度。 
中國示意不會立即對美國總統川普最新的關稅舉措予以反制，並表示美中雙方正在討論原定9月舉行的下一輪談判，為繼續磋商創造必要條件；觀察今日亞股表現，日、韓、港、陸股皆呈走紅態勢，反映國際政經消息面緩和的利多。 
台股部分，台積電跳空上漲，封閉本周的跳空缺口；大立光向上攻高，嘗試收復季線；鴻海緩步增溫，站回月線之上；聯發科熱度不減，盤中再創近一年新高。 
金融股的國泰金、富邦金，則維持平盤上震盪；其他台灣50成分股如國巨、友達、和碩、和泰車、中租-KY等相對強勢，貢獻撐盤力道。 
躍上盤面、表現較為出眾的族群以電子族群為首，如散熱、網通、5G概念股、PCB，IC設計與半導體等，而汽車零組件、面板、被動元件等也延續近日的跌深反彈行情；除此之外，訊映、美利達、嘉澤、美食-KY等個股表現也為市場焦點。 
法人分析，國際訊息面持續影響金融市場動向，美中貿易摩擦訊息擺盪，也讓台股觸及月線後急轉直下，三度回測年線支撐，然政府基金積極作多撐盤，年線發揮支撐作用，內資主導的櫃買市場更相對強勢，僅於季線附近整理，因此，投資人雖須謹慎但無須過度悲觀。 
台股自8月6日見低點以來維持在10,180~10,600點區間整理，然低點也逐步墊高，加上今指數跳空大漲，技術面逐步轉為區間偏多的格局。 
不過，有鑑於訊息面持續反覆，且外資操作方向仍不利多方發展，盤勢仍存探低的機會，建議反彈仍應降低持股，以規避指數破底風險，待行情止穩時，再進場布局為宜。","台積電,台股",聯合新聞網,https://udn.com/news/story/7251/4019324
美股收漲逾200點 台股開高翻黑小跌,2019/8/29 09:46,股市,"美股收漲逾200點，不過在美國貿易辦公室確認，9月1日起將分批對3,000億美元的中國輸美商品加徵關稅，由10%提高至...","美股收漲逾200點，不過在美國貿易辦公室確認，9月1日起將分批對3,000億美元的中國輸美商品加徵關稅，由10%提高至15％下，亞洲股市今（29）早表現多為疲弱，台股以10,440.15點開出後，由台積電（2330）、大立光領軍向上，惟盤中不敵空方攻擊，指數翻黑走跌。 
台股盤中指數翻黑走跌。 記者鄭超文╱攝影 分享   facebook      
昨日美股開低走高，由於美債殖利率曲線持續倒掛，而且美中貿易情勢未見好轉，早盤道瓊開低一度下跌達140點。 
所幸，隨著盤中油價大漲，能源股轉強上攻，加上金融股跌深反彈，帶動四大指數上演逆轉行情，終場四大指數全數上漲，道瓊工業指數上漲 258.19點或1.00%，收在26,036點；標普500指數上漲18.78點或0.65%，收在2,887.94點；那斯達克指數上漲29.93點或0.38%，收在 7,856.88點；費半指數上漲8.72點或0.60%，收在1,462.84點。 
觀察三大法人昨日合計買超台股8.81億元。其中外資買超12.78億元，投信買超3.76億元，自營商賣超7.76億元。資券變化方面，融資增4.12億元，融資餘額為1,310.54億元，融?減1.03萬張，融券餘額為43.96萬張。 
外資台指期部位，多單減碼514口，淨多單部位41,387口。 
統一投顧表示，川普態度反覆，美中貿易戰充滿變數，將使國際金融市場持續動盪不安；國內7月景氣對策信號續亮黃藍燈，台灣未來景氣仍保守看待；加上台股月線與半年線死亡交叉，短中期均線下彎，且外資在期現貨市場偏空操作，台股空頭格局不變。建議多看少做，維持謹慎保守，適度減碼，等待市場情緒穩定再行布局。","台股,外資,台積電,大立光",聯合新聞網,https://udn.com/news/story/7251/4016473
貿易戰緩和美股大漲 台股進逼10600點,2019/8/30 11:53,股市,受惠中國對美中貿易戰釋出緩和氣氛，美股道瓊工業指數大漲326.15點，台股今天開高走高，盤中不但突破10500點，更有逼...,"台股今天開高走高，盤中不但突破10500點，更有逼近10600點的氣勢。圖／聯合報系資料照片 分享   facebook      
受惠中國對美中貿易戰釋出緩和氣氛，美股道瓊工業指數大漲326.15點，台股今天開高走高，盤中不但突破10500點，更有逼近10600點的氣勢，法人認為，美中貿易戰仍左右盤勢。 
上午10時32分，加權指數來到10571.57點，大漲109.14點，成交值新台幣728.78億元。8大類股全面上漲，機電、造紙、塑化、泥窯類股走勢相對較強。 
3大權值指標股晶圓代工龍頭台積電盤中來到257元，上漲1.18%。股王大立光來到3935元，上漲2.34%。鴻海來到73.4元，上漲2.08%。 
Touch Taiwan智慧顯示展題材發酵，面板大廠友達光電在美國掛牌的美國存託憑證（ADR）以2.47美元作收，上漲0.11美元，漲幅4.66%。帶動友達今天開盤後一路走高，盤中來到8.29元，大漲5.87%，群創光電來到7.03元，上漲3.84%。 
國泰證期顧問處協理簡伯儀表示，近期美中貿易戰仍是左右台股關鍵，在美中氣氛緩和情況下，台股今天再度走高，盤中已補週一大跌的缺口，若9月美中貿易談判順利，美股可望再漲，帶動台股走高。 
簡伯儀指出，美股短線走勢除觀察美中貿易戰，也需留意美國聯準會降息、美長短期公債殖利率是否倒掛等因素。台股與美股連動，本身有題材的股票也會上漲，例如5G題材持續增溫，相關族群股票大漲小回，智慧顯示展帶動面板股走揚。","台股,貿易戰",聯合新聞網,https://udn.com/news/story/7251/4018868
外資本周賣超81.75億 買超集中這兩大類個股,2019/8/30 17:36,股市,台股周線收漲0.7%，連兩周收紅，但月線則是下跌，統計本周三大法人買賣超情況，外資賣超81.75億元，但投信及自營商則...,"台股周線收漲0.7%，連兩周收紅，但月線則是下跌，統計本周三大法人買賣超情況，外資賣超81.75億元，但投信及自營商則是買超，以外資買超個股來看，買盤青睞電子及金融股，買超前十大中，有8檔電子股，2檔金融股，買超第一名為PCB的燿華，本周來外資合計買超59,003張，中環、新光金分居二、三名。 
台股今（30）日開高走高，指數以10,504.28點開出，盤面上由蘋概三王領軍，台積電、鴻海、大立光齊紅，終場以10,618.05點作收，上漲155.62點，成交量1,471.26億元；三大法人買超175.14億元，外資及陸資（不含外資自營商）買超153.08億元，投信買超2.86億元，自營商買超（合計）19.19億元，其中自營商（自行買賣）買超4.06億元，自營商（避險）買超15.13億元。 
統計本周外資賣超81.75億元，投信買超11.8億元，自營商買超3.07億元，合計三大法人賣超66.87億元；分析本周外資買超前十大個股發現，集中在電子股及金融股，買超前十大依序是燿華、中環、新光金、緯創、金像電、聯電、永豐金、楠梓電、台積電、南茂等。至於本周賣超前十大個股則包括群創、中鋼、開發金、中信金、華通、仁寶、長榮航、欣興、兆豐金、華航等。 
群益長安基金經理人王耀龍表示，展望台股後市，在美中貿易爭端未歇，後續仍須留意雙方互相課稅的情況，不過隨著美中雙方角力引發全球供應鏈重組，可望帶動台商回流投資金額和產業移回，因此在市況前景多空交替之下，台股還是選股不選市為最高投資策略。他說，投資佈局方面，看好今年具題材性的產業，包括5G、手機新規格、散熱、伺服器等，部分成長性及體質俱佳的個股仍可逢低布局。 
群益投信表示，台股基金注重選股策略，在當前國際經貿議題不確定性充斥下，投資標的選擇不易，基金對於股票來說風險相對分散，但是投資專業集中，經理人選股策略更是格外重要，建議投資人不妨採取定期定額或分批進場的方式適度布局台股基金。","外資,台股,自營商",聯合新聞網,https://udn.com/news/story/7251/4019813
"終止連六賣！外資買超鴻海17,048張 市值重回兆元",2019/8/30 17:12,股市,"台股今(30)日收復10,600點關卡，收在10,618.05點，漲幅1.49%，周線上漲79.94點，漲幅0.7%，...","台股今(30)日收復10,600點關卡，收在10,618.05點，漲幅1.49%，周線上漲79.94點，漲幅0.7%，周線連2紅，但月線下跌205.76點，跌幅1.9%；統計外資買超153.08億元，買超個股中以新光金居冠，台積電連三買，鴻海(2317)則是終止連六賣，轉為買超17,048張，市值重新站上兆元，達1兆286.34億元。 
台股今日開高走高，蘋概三王齊漲，台積電領軍上攻，鴻海增溫站上月線，大盤指數終場以10,618.05點作收，上漲155.62點，成交量1,471.26億元；三大法人買超175.14億元，其中外資及陸資（不含外資自營商）買超153.08億元，投信買超2.86億元，自營商買超（合計）19.19億元，其中自營商（自行買賣）買超4.06億元，自營商（避險）買超15.13億元。 
統計外資買超前十大個股中，以新光金居冠，買超44,493張，群創、友達分居二、三名，接下來還有PCB的燿華、永豐金、台積電、鴻海、元大S&P原油正2、元大台灣50、緯創等。 
蘋概三王為今日強勢指標，蘋果已發出邀請函，新產品發表會將在美國時間9月10日登場，在總部加州古柏迪諾（Cupertino）賈伯斯大會堂（Steve Jobs Theater）舉行，蘋概股可望受惠。 
台積電領軍上漲，終場收在259元，上漲5元，漲幅1.96%，統計外資買超17,557張，連續3天買超，投信買超50張，自營商買超376張，合計三大法人買超17,983張。 
鴻海股價也是強攻表態，股價開高走高，以72.8元開出，收在今日最高的74.2元，上漲2.3元，漲幅3.19%，市值重新站上兆元，增達1兆286.34億元；統計外資買超17,048張，終止連6賣，自營商買超1,596張，三大法人買超18,644張。 
大立光今日收在3,890元，上漲45元，漲幅1.17%，統計外資買超53張，連續4天買超，投信賣超29張，自營商買超3張，三大法人合計買超27張。外資買超鴻海17,048張 市值重回兆元。路透 分享   facebook","台積電,外資",聯合新聞網,https://udn.com/news/story/7251/4019755
貿易衝突趨緩 蘋概三王漲跌互見、台股開盤小漲5.86點,2019/8/29 09:20,股市,"隨著美中貿易衝突趨緩，美股四大指數全數收紅，台股則持續維持區間震盪，今（29）日開盤以10,440.15點開出、小漲5...","隨著美中貿易衝突趨緩，美股四大指數全數收紅，台股則持續維持區間震盪，今（29）日開盤以10,440.15點開出、小漲5.86點，預估成交金額為1,259億元新台幣。 
台股今（29）日開盤小漲5.86點，以電子股為多力。報系資料照 分享   facebook      
美中貿易關稅戰出現轉圜餘地，川普稱雙方將重返談判桌，並希望達成協議，終場四大指數全面上揚，道瓊指數上漲1.05%，S&P 500指數上漲1.10%，那斯達克指數上漲1.32%，費城半導體指數上漲0.86%。 
台股方面，蘋概股三王漲跌互見，台積電（2330）、大立光站在多方，小漲0.4%及0.9%，鴻海仍處於低檔整理，小跌0.4%，盤面上，仍以電子股為多力，包括光電指數小漲0.4%，網通指數及半導體指數則維持在平盤附近震盪。 
大型法人機構表示，市場資金已開始針對一些獲利具成長性，且下半年展望樂觀之個股進行卡位布局，操作上可留意其中股價創高或維持在月線之上高檔整理之個股。","台股,半導體,鴻海,大立光,台積電",聯合新聞網,https://udn.com/news/story/7251/4016437
